PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
1348_02,B/57/S,24.0,0.0,0.0,0.0,0.0,0.0,Aske Balightal,1,0,1,0,0,1,0,0,1,1,0
1350_01,G/206/S,27.0,0.0,0.0,0.0,0.0,0.0,Sharie Cleang,1,1,0,0,0,1,1,0,0,1,0
1350_02,F/261/S,14.0,1489.0,2.0,126.0,460.0,72.0,Isa Cleang,0,1,0,0,1,0,0,0,1,1,0
1350_03,G/206/S,42.0,491.0,106.0,8.0,202.0,0.0,Mamina Cleang,0,1,0,0,1,0,0,1,0,1,0
1350_04,G/206/S,19.0,0.0,0.0,0.0,0.0,0.0,Lulah Cleang,0,1,0,0,0,1,0,1,0,1,0
1351_01,G/202/P,22.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,1,0,0,0,1,1,0
1352_01,F/272/P,31.0,43.0,782.0,1.0,660.0,0.0,Sps Gerry,0,0,0,1,1,0,0,0,1,1,0
1353_01,F/262/S,10.0,0.0,0.0,0.0,0.0,0.0,Dontch Tepie,1,0,0,1,1,0,0,0,1,1,0
1353_02,F/262/S,39.0,1535.0,0.0,340.0,0.0,723.0,Beant Tepie,0,0,0,1,1,0,0,0,1,1,0
1353_03,F/262/S,41.0,0.0,0.0,0.0,0.0,0.0,Cings Tepie,1,0,0,1,0,1,0,0,1,1,0
1353_04,F/262/S,0.0,0.0,0.0,0.0,0.0,0.0,Fex Tepie,1,0,0,1,1,0,0,0,1,1,0
1355_01,G/203/P,22.0,0.0,0.0,0.0,0.0,0.0,Timmie Paynard,1,1,0,0,0,1,0,1,0,1,0
1356_01,G/207/S,21.0,0.0,39.0,0.0,310.0,539.0,Leony Rothewson,0,1,0,0,1,0,0,0,1,1,0
1357_01,D/48/S,40.0,0.0,0.0,0.0,0.0,0.0,Bet Stre,1,0,0,1,0,1,0,0,1,1,0
1360_01,E/100/S,25.0,0.0,997.0,0.0,0.0,0.0,Terta Blandez,1,1,0,0,1,0,0,0,1,1,0
1362_01,F/265/S,23.0,0.0,1268.0,0.0,119.0,2.0,,0,1,0,0,1,0,0,0,1,1,0
1365_01,B/58/S,33.0,77.0,2381.0,0.0,3656.0,150.0,Alkeson Exnutch,0,0,1,0,1,0,1,0,0,1,0
1365_02,B/58/S,20.0,0.0,0.0,0.0,0.0,0.0,Anchird Exnutch,1,0,1,0,0,1,0,0,1,1,0
1366_01,G/206/P,40.0,0.0,0.0,0.0,0.0,0.0,Searla Hestes,1,1,0,0,0,1,1,0,0,1,0
1368_01,G/208/P,27.0,0.0,0.0,0.0,0.0,0.0,Iandy Lanks,0,1,0,0,0,1,0,0,1,1,0
1370_01,E/102/S,21.0,965.0,0.0,23.0,3.0,0.0,Timmy Waterson,0,1,0,0,1,0,0,0,1,1,0
1371_01,D/44/P,25.0,591.0,466.0,0.0,0.0,0.0,Dunch Kuche,0,0,0,1,1,0,0,0,1,1,0
1375_01,G/208/S,2.0,0.0,0.0,0.0,0.0,0.0,Aleen Sykess,0,1,0,0,1,0,0,0,1,1,0
1375_02,F/267/S,19.0,0.0,3.0,946.0,0.0,0.0,Gwendy Sykess,0,1,0,0,1,0,0,0,1,1,0
1376_01,G/211/P,41.0,0.0,0.0,0.0,0.0,0.0,Karia Delez,0,1,0,0,0,1,0,0,1,1,0
1377_01,C/52/P,43.0,0.0,2801.0,537.0,42.0,144.0,Coxah Coniple,1,0,1,0,1,0,0,0,1,1,0
1378_01,G/212/P,19.0,245.0,41.0,550.0,0.0,0.0,Joyces Caineson,0,1,0,0,1,0,0,0,1,1,0
1378_02,F/275/P,22.0,926.0,0.0,0.0,0.0,78.0,Ellena Caineson,1,1,0,0,1,0,0,0,1,1,0
1379_01,F/268/S,16.0,0.0,30.0,0.0,769.0,4.0,Lillen Mcgowaymond,0,1,0,0,1,0,0,0,1,1,0
1380_01,C/53/S,42.0,0.0,21.0,0.0,2735.0,3604.0,Quarke Fuleng,0,0,1,0,1,0,1,0,0,1,0
1381_01,G/209/S,20.0,0.0,0.0,0.0,0.0,0.0,Stevey Hoopez,1,1,0,0,0,1,0,1,0,1,0
1382_01,E/104/S,35.0,0.0,1125.0,429.0,0.0,55.0,Ritany Daughttley,0,1,0,0,1,0,0,0,1,1,0
1383_01,D/49/S,53.0,0.0,0.0,0.0,0.0,0.0,Rasatik Resendent,1,0,1,0,0,1,0,0,1,1,0
1384_01,E/105/S,17.0,21.0,0.0,690.0,260.0,5.0,Violan Mayods,0,1,0,0,1,0,0,0,1,1,0
1384_02,G/210/S,6.0,0.0,0.0,0.0,0.0,0.0,Berty Mayods,0,1,0,0,0,1,0,0,1,1,0
1384_03,F/269/S,22.0,0.0,442.0,0.0,0.0,368.0,Fredy Mayods,1,1,0,0,1,0,0,0,1,1,0
1384_04,F/269/S,41.0,338.0,0.0,377.0,2.0,86.0,Shard Mayods,1,1,0,0,1,0,0,0,1,1,0
1384_05,E/105/S,19.0,189.0,510.0,0.0,0.0,0.0,Fany Mayods,1,1,0,0,1,0,0,0,1,1,0
1385_01,G/213/P,39.0,705.0,3.0,0.0,0.0,0.0,Alvira Foxter,0,1,0,0,1,0,0,0,1,1,0
1386_01,G/214/P,23.0,0.0,0.0,0.0,0.0,0.0,Murie Polliamposs,1,1,0,0,0,1,0,0,1,1,0
1387_01,E/85/P,31.0,1088.0,0.0,280.0,0.0,0.0,Trise Hacle,0,0,0,1,1,0,0,0,1,1,0
1389_01,G/212/S,38.0,0.0,0.0,0.0,0.0,0.0,Hatty Lowelliott,1,1,0,0,0,1,1,0,0,1,0
1390_01,G/215/P,1.0,0.0,0.0,0.0,0.0,0.0,Mathy Meltoney,1,1,0,0,0,1,0,1,0,1,0
1391_01,F/276/P,13.0,0.0,0.0,0.0,0.0,0.0,Berios Apie,1,0,0,1,0,1,0,0,1,1,0
1391_02,F/276/P,21.0,1072.0,79.0,46.0,16.0,0.0,Cines Apie,0,0,0,1,1,0,0,0,1,1,0
1391_03,F/276/P,44.0,485.0,2.0,210.0,0.0,351.0,Frunch Apie,0,0,0,1,1,0,0,0,1,1,0
1393_01,F/270/S,36.0,42.0,0.0,212.0,151.0,1853.0,Mes Kake,0,0,0,1,1,0,0,0,1,1,0
1393_02,F/270/S,19.0,2058.0,0.0,224.0,298.0,19.0,,0,0,0,1,1,0,0,0,1,1,0
1395_01,G/214/S,7.0,0.0,0.0,0.0,0.0,0.0,Willah Fryes,1,1,0,0,1,0,0,0,1,1,0
1397_01,F/271/S,39.0,386.0,190.0,0.0,489.0,0.0,Hanne Hodes,0,1,0,0,1,0,0,0,1,1,0
1398_01,G/216/P,28.0,0.0,508.0,334.0,0.0,46.0,Adria Cookentaney,1,1,0,0,1,0,0,0,1,1,0
1399_01,F/272/S,28.0,0.0,0.0,529.0,560.0,60.0,Hellia Popelase,0,1,0,0,1,0,0,0,1,1,0
1400_01,G/217/P,14.0,0.0,0.0,0.0,0.0,0.0,Hanne Colleruces,1,1,0,0,0,1,1,0,0,1,0
1401_01,G/218/P,18.0,0.0,0.0,599.0,59.0,152.0,Guyne Burtiz,0,1,0,0,1,0,0,0,1,1,0
1402_01,G/215/S,23.0,0.0,0.0,0.0,0.0,0.0,Darlie Blacks,1,1,0,0,0,1,0,1,0,1,0
1402_02,G/215/S,33.0,0.0,0.0,0.0,0.0,0.0,Leony Blacks,1,1,0,0,0,1,1,0,0,1,0
1403_01,E/86/P,18.0,1656.0,0.0,0.0,0.0,0.0,Bobbyn Coopelandez,0,1,0,0,1,0,0,0,1,1,0
1404_01,B/60/S,47.0,1.0,734.0,28.0,78.0,3471.0,Alaton Mornaned,0,0,1,0,1,0,0,0,1,1,0
1404_02,,42.0,0.0,51.0,0.0,4170.0,13.0,Arkard Mornaned,0,0,1,0,1,0,0,0,1,1,0
1406_01,E/106/S,17.0,36.0,0.0,1013.0,0.0,0.0,Muffs Gres,0,0,0,1,1,0,0,0,1,1,0
1407_01,F/278/P,21.0,737.0,4.0,27.0,8.0,0.0,Lerome Foxter,0,1,0,0,1,0,0,0,1,1,0
1407_02,F/278/P,17.0,8.0,222.0,3.0,401.0,0.0,Derina Foxter,1,1,0,0,1,0,0,1,0,1,0
1408_01,G/216/S,26.0,4.0,770.0,0.0,0.0,0.0,Prilly Fulloydez,0,1,0,0,1,0,0,1,0,1,0
1410_01,F/279/P,23.0,0.0,567.0,896.0,0.0,122.0,Evane Lerez,0,1,0,0,1,0,0,0,1,1,0
1412_01,G/217/S,15.0,0.0,0.0,0.0,0.0,832.0,Andona Winsley,0,1,0,0,1,0,1,0,0,1,0
1413_01,G/218/S,18.0,0.0,0.0,0.0,0.0,0.0,Genee Nichoan,0,1,0,0,0,1,0,1,0,1,0
1414_01,F/280/P,65.0,259.0,0.0,0.0,0.0,1916.0,Andace Kinson,0,1,0,0,1,0,0,0,1,1,0
1415_01,D/45/P,33.0,13.0,0.0,2011.0,17.0,32.0,Preo Higast,1,0,1,0,1,0,1,0,0,1,0
1416_01,G/219/P,27.0,0.0,0.0,0.0,0.0,0.0,Therie Macdonadows,0,1,0,0,0,1,0,0,1,1,0
1417_01,C/54/S,41.0,0.0,184.0,0.0,1520.0,3358.0,Alik Spedlinale,0,0,1,0,1,0,0,0,1,1,0
1419_01,F/273/S,42.0,1381.0,0.0,1243.0,0.0,0.0,Goles Apeau,0,0,0,1,1,0,0,0,1,1,0
1420_01,E/108/S,24.0,0.0,0.0,0.0,0.0,0.0,Wheard Shbre,0,0,0,1,0,1,0,0,1,1,0
1421_01,F/274/S,37.0,328.0,6153.0,0.0,26.0,820.0,Whark Cres,0,0,0,1,1,0,0,0,1,1,0
1421_02,F/274/S,17.0,891.0,0.0,243.0,0.0,5.0,Ars Cres,0,0,0,1,1,0,1,0,0,1,0
1423_01,B/61/S,24.0,0.0,0.0,0.0,0.0,0.0,Seginon Asoppor,1,0,1,0,0,1,0,0,1,1,0
1423_02,B/61/S,39.0,0.0,0.0,0.0,0.0,0.0,Beneb Asoppor,1,0,1,0,0,1,0,0,1,1,0
1423_03,B/61/S,59.0,0.0,0.0,0.0,0.0,0.0,Sadra Rodwative,1,0,1,0,0,1,1,0,0,1,0
1424_01,B/47/P,32.0,0.0,0.0,0.0,0.0,0.0,Sarid Sageng,1,0,1,0,0,1,0,0,1,1,0
1424_02,B/47/P,29.0,2988.0,2147.0,0.0,0.0,1779.0,Goros Sageng,0,0,1,0,1,0,1,0,0,1,0
1424_03,B/47/P,8.0,0.0,0.0,0.0,0.0,0.0,Elebola Sageng,1,0,1,0,1,0,0,0,1,1,0
1424_04,B/47/P,28.0,0.0,4380.0,0.0,692.0,0.0,Proxima Sageng,1,0,1,0,1,0,1,0,0,1,0
1424_05,B/47/P,35.0,0.0,0.0,0.0,0.0,0.0,Weia Sageng,1,0,1,0,0,1,0,0,1,1,0
1425_01,F/282/P,24.0,711.0,0.0,0.0,59.0,57.0,Melvia Adavisons,0,1,0,0,1,0,0,0,1,1,0
1425_02,G/220/P,1.0,0.0,0.0,0.0,0.0,0.0,Mael Adavisons,1,1,0,0,0,1,0,0,1,1,0
1425_03,G/220/P,4.0,0.0,0.0,0.0,0.0,0.0,Maryne Adavisons,1,1,0,0,0,1,0,0,1,1,0
1426_01,D/46/P,28.0,0.0,0.0,0.0,0.0,0.0,Duhrid Drelcate,1,0,1,0,0,1,1,0,0,1,0
1427_01,F/275/S,46.0,0.0,0.0,0.0,0.0,0.0,Jumars Pead,1,0,0,1,0,1,0,0,1,1,0
1427_02,F/275/S,67.0,443.0,0.0,1721.0,250.0,2.0,Hont Pead,0,0,0,1,1,0,0,0,1,1,0
1428_01,E/109/S,44.0,0.0,200.0,128.0,460.0,0.0,Artis Hanghanson,0,1,0,0,1,0,0,0,1,1,0
1430_01,F/283/P,14.0,360.0,0.0,2116.0,1.0,8.0,Lina Popez,0,1,0,0,1,0,0,0,1,1,0
1431_01,G/221/P,23.0,0.0,0.0,4.0,0.0,965.0,Tonioe Ments,1,1,0,0,1,0,0,0,1,1,0
1433_01,G/219/S,51.0,0.0,0.0,0.0,0.0,0.0,Allene Noeley,0,1,0,0,0,1,0,0,1,1,0
1434_01,G/222/P,20.0,0.0,258.0,331.0,133.0,0.0,Dandy Cartez,0,1,0,0,1,0,0,0,1,1,0
1434_02,,0.0,0.0,0.0,0.0,0.0,0.0,Hughan Cartez,1,1,0,0,1,0,0,0,1,1,0
1434_03,G/222/P,0.0,0.0,0.0,0.0,0.0,0.0,Emilla Cartez,0,1,0,0,0,1,0,0,1,1,0
1435_01,G/223/P,23.0,0.0,20.0,26.0,0.0,659.0,Gabrin Gilleranks,0,1,0,0,1,0,0,0,1,1,0
1438_01,E/89/P,24.0,181.0,224.0,0.0,195.0,191.0,Anae Sancasey,0,1,0,0,1,0,0,0,1,1,0
1439_01,F/279/S,41.0,112.0,186.0,228.0,760.0,0.0,Lios Lette,0,0,0,1,1,0,0,0,1,1,0
1439_02,D/52/S,30.0,806.0,100.0,9.0,0.0,47.0,Croo Lette,0,0,0,1,1,0,0,0,1,1,0
1440_01,F/280/S,27.0,0.0,1826.0,39.0,11.0,649.0,Jerek Mcleaney,0,1,0,0,1,0,0,0,1,1,0
1442_01,G/220/S,13.0,0.0,0.0,0.0,0.0,0.0,Leenny Pughanders,1,1,0,0,0,1,0,1,0,1,0
1443_01,G/225/P,16.0,0.0,0.0,0.0,0.0,0.0,Anda Jimes,1,1,0,0,0,1,0,0,1,1,0
1444_01,C/55/S,30.0,50.0,1248.0,0.0,1.0,912.0,Luxion Coarswing,1,0,1,0,1,0,0,0,1,1,0
1445_01,G/221/S,8.0,0.0,0.0,0.0,0.0,0.0,Walles Wellenez,1,1,0,0,1,0,0,1,0,1,0
1447_01,G/227/P,59.0,0.0,0.0,0.0,0.0,755.0,Sadine Simson,0,1,0,0,1,0,0,0,1,1,0
1450_01,D/53/S,43.0,0.0,0.0,0.0,0.0,0.0,Tabih Ailled,1,0,1,0,0,1,1,0,0,1,0
1450_02,D/53/S,30.0,0.0,138.0,0.0,5467.0,112.0,Cella Ailled,0,0,1,0,1,0,1,0,0,1,0
1451_01,C/56/S,46.0,202.0,484.0,0.0,3208.0,2485.0,Zinor Proorbeng,0,0,1,0,1,0,1,0,0,1,0
1451_02,C/56/S,39.0,0.0,0.0,0.0,0.0,0.0,Unukath Proorbeng,1,0,1,0,0,1,0,0,1,1,0
1452_01,C/53/P,21.0,5.0,251.0,10.0,26.0,3384.0,Arkar Distured,0,0,1,0,1,0,0,0,1,1,0
1452_02,,70.0,0.0,0.0,0.0,0.0,0.0,Gorab Distured,1,0,1,0,0,1,0,0,1,1,0
1452_03,C/53/P,34.0,0.0,1646.0,0.0,51.0,1462.0,Alzird Distured,0,0,1,0,1,0,1,0,0,1,0
1452_04,C/53/P,33.0,0.0,774.0,0.0,6255.0,6.0,Hamak Distured,0,0,1,0,1,0,0,0,1,1,0
1452_05,C/53/P,44.0,0.0,0.0,0.0,0.0,0.0,Gimph Distured,1,0,1,0,0,1,1,0,0,1,0
1453_01,G/229/P,16.0,0.0,2838.0,32.0,5.0,3404.0,Kimena Thorney,0,1,0,0,1,0,1,0,0,1,0
1453_02,G/229/P,63.0,3.0,801.0,0.0,0.0,5.0,Annon Thorney,1,1,0,0,1,0,0,0,1,1,0
1454_01,D/54/S,37.0,0.0,13561.0,15.0,4060.0,72.0,Canonon Righturter,0,0,1,0,1,0,0,0,1,1,0
1455_01,B/62/S,29.0,0.0,0.0,0.0,0.0,0.0,Markton Wassird,1,0,1,0,0,1,1,0,0,1,0
1455_02,B/62/S,29.0,0.0,2509.0,0.0,16.0,698.0,Teronan Conaly,1,0,1,0,1,0,0,0,1,1,0
1455_03,B/62/S,22.0,0.0,0.0,0.0,0.0,0.0,Rotanin Wassird,1,0,1,0,0,1,1,0,0,1,0
1455_04,B/62/S,26.0,0.0,533.0,2119.0,10.0,504.0,Rasaleh Wassird,1,0,1,0,1,0,0,0,1,1,0
1455_05,B/62/S,76.0,0.0,2732.0,422.0,16594.0,330.0,Antino Wassird,0,0,1,0,1,0,1,0,0,1,0
1457_01,E/110/S,61.0,0.0,368.0,3.0,4422.0,0.0,Bra Combson,0,1,0,0,1,0,0,0,1,1,0
1458_01,G/223/S,46.0,0.0,0.0,2020.0,323.0,0.0,Arllia Mccarveymon,0,1,0,0,1,0,0,0,1,1,0
1460_01,F/285/P,19.0,0.0,905.0,387.0,0.0,0.0,Bony Williotters,1,1,0,0,1,0,0,0,1,1,0
1460_02,G/230/P,13.0,0.0,0.0,0.0,0.0,0.0,Eduana Williotters,1,1,0,0,0,1,0,1,0,1,0
1461_01,G/224/S,24.0,0.0,0.0,0.0,0.0,0.0,Naomin Gordond,0,1,0,0,0,1,0,0,1,1,0
1462_01,G/231/P,30.0,0.0,0.0,0.0,0.0,0.0,Timmie Webstes,1,1,0,0,0,1,0,0,1,1,0
1463_01,F/282/S,23.0,200.0,414.0,73.0,1.0,1.0,,0,1,0,0,1,0,0,1,0,1,0
1465_01,G/233/P,63.0,356.0,287.0,0.0,0.0,248.0,Byrona Alfordonard,0,1,0,0,1,0,0,1,0,1,0
1467_01,E/111/S,21.0,894.0,1.0,0.0,61.0,26.0,Russey Dillips,0,1,0,0,1,0,0,0,1,1,0
1474_01,F/287/P,32.0,0.0,0.0,0.0,0.0,0.0,Morms Melte,1,0,0,1,0,1,0,0,1,1,0
1478_01,F/289/P,33.0,0.0,0.0,0.0,417.0,2372.0,,0,1,0,0,1,0,0,0,1,1,0
1478_02,F/289/P,39.0,0.0,19.0,733.0,0.0,701.0,Toniel Sweene,0,1,0,0,1,0,0,1,0,1,0
1479_01,F/290/P,49.0,0.0,0.0,0.0,0.0,0.0,Clues Erle,1,0,0,1,0,1,0,0,1,1,0
1481_01,E/91/P,27.0,555.0,0.0,744.0,0.0,0.0,Krus Prist,0,0,0,1,1,0,0,0,1,1,0
1484_01,E/93/P,16.0,92.0,1.0,884.0,0.0,0.0,Lan Roachoanand,0,1,0,0,1,0,0,0,1,1,0
1485_01,F/291/P,38.0,0.0,0.0,0.0,0.0,0.0,Hones Man,1,0,0,1,0,1,0,0,1,1,0
1488_01,E/94/P,42.0,0.0,0.0,0.0,0.0,0.0,Powhex Betie,1,0,0,1,0,1,0,0,1,1,0
1489_01,G/229/S,19.0,73.0,0.0,0.0,813.0,2.0,Katiey Gallencis,0,1,0,0,1,0,0,0,1,1,0
1490_01,D/47/P,26.0,0.0,304.0,0.0,3998.0,0.0,Caphird Crioncery,0,0,1,0,1,0,1,0,0,1,0
1491_01,G/240/P,32.0,0.0,0.0,0.0,817.0,8.0,Leneva Sosalinson,1,1,0,0,1,0,1,0,0,1,0
1491_02,F/292/P,56.0,0.0,51.0,0.0,2.0,706.0,Tanley Sosalinson,0,1,0,0,1,0,0,0,1,1,0
1491_03,G/240/P,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,0,0,1,0,0,0,1,1,0
1493_01,F/285/S,38.0,35.0,0.0,0.0,0.0,713.0,Eilace Hardley,0,1,0,0,1,0,0,0,1,1,0
1498_01,F/295/P,30.0,0.0,495.0,0.0,0.0,153.0,Karay Talls,0,1,0,0,1,0,0,0,1,1,0
1499_01,F/287/S,21.0,5.0,0.0,0.0,2.0,1061.0,Teryla Keithunts,0,1,0,0,1,0,0,0,1,1,0
1500_01,G/230/S,11.0,0.0,0.0,0.0,0.0,0.0,Hollie Cooperkins,0,1,0,0,1,0,0,0,1,1,0
1500_02,G/230/S,3.0,0.0,0.0,0.0,0.0,0.0,Gerly Cooperkins,0,1,0,0,1,0,0,0,1,1,0
1500_03,G/230/S,17.0,0.0,55.0,913.0,0.0,55.0,Joandy Barbes,1,1,0,0,1,0,1,0,0,1,0
1500_04,G/230/S,35.0,0.0,0.0,0.0,0.0,0.0,Andrey Cooperkins,1,1,0,0,1,0,1,0,0,1,0
1500_05,F/288/S,17.0,319.0,184.0,0.0,0.0,376.0,Irmark Barbes,0,1,0,0,1,0,1,0,0,1,0
1500_06,G/230/S,0.0,0.0,0.0,0.0,0.0,0.0,Bobbyn Barbes,1,1,0,0,0,1,0,0,1,1,0
1500_07,G/230/S,46.0,0.0,0.0,0.0,0.0,0.0,Everly Barbes,1,1,0,0,0,1,0,0,1,1,0
1501_01,G/243/P,63.0,0.0,216.0,0.0,594.0,0.0,Julin Fryan,0,1,0,0,1,0,0,0,1,1,0
1503_01,D/48/P,35.0,1890.0,0.0,497.0,1.0,0.0,Koops Haste,0,0,0,1,1,0,0,0,1,1,0
1503_02,D/48/P,61.0,1114.0,0.0,68.0,0.0,0.0,Wat Haste,0,0,0,1,1,0,0,0,1,1,0
1506_01,F/298/P,19.0,0.0,24.0,615.0,9.0,0.0,Bara Vines,1,1,0,0,1,0,0,0,1,1,0
1507_01,F/289/S,43.0,0.0,0.0,1217.0,2.0,0.0,,1,1,0,0,1,0,0,0,1,1,0
1507_02,F/289/S,14.0,1.0,1.0,683.0,419.0,0.0,Jerek Jeffey,0,1,0,0,1,0,0,0,1,1,0
1507_03,G/231/S,78.0,0.0,0.0,0.0,441.0,4.0,Anny Jeffey,0,1,0,0,1,0,0,0,1,1,0
1507_04,F/289/S,21.0,398.0,490.0,0.0,0.0,0.0,Kirky Jeffey,0,1,0,0,1,0,0,0,1,1,0
1509_01,E/95/P,32.0,1240.0,0.0,58.0,0.0,0.0,Sumpix Dal,0,0,0,1,1,0,0,0,1,1,0
1510_01,F/291/S,31.0,1226.0,0.0,1.0,0.0,0.0,Yakers Swin,0,0,0,1,1,0,0,0,1,1,0
1511_01,B/63/S,40.0,1006.0,0.0,0.0,284.0,329.0,Ancham Spandisket,1,0,1,0,1,0,0,0,1,1,0
1511_02,B/63/S,13.0,0.0,0.0,0.0,0.0,0.0,Diram Whealeed,1,0,1,0,0,1,0,0,1,1,0
1511_03,B/63/S,36.0,0.0,2345.0,0.0,1966.0,27.0,Maham Spandisket,0,0,1,0,1,0,0,0,1,1,0
1511_04,B/63/S,31.0,65.0,2121.0,0.0,6431.0,1.0,Winon Whealeed,0,0,1,0,1,0,1,0,0,1,0
1515_01,F/293/S,18.0,765.0,0.0,13.0,0.0,0.0,Herina Oconley,0,1,0,0,1,0,0,0,1,1,0
1520_01,G/235/S,40.0,0.0,0.0,0.0,0.0,0.0,Harrie Klindsey,1,1,0,0,0,1,0,0,1,1,0
1521_01,F/295/S,28.0,0.0,0.0,0.0,0.0,0.0,Repart Flité,1,0,0,1,0,1,0,0,1,1,0
1523_01,B/64/S,41.0,0.0,0.0,0.0,0.0,0.0,Izares Waring,1,0,1,0,0,1,1,0,0,1,0
1523_02,B/64/S,35.0,0.0,0.0,0.0,0.0,0.0,Baton Waring,1,0,1,0,0,1,0,0,1,1,0
1524_01,G/236/S,14.0,0.0,0.0,0.0,0.0,0.0,Therie Shawforden,1,1,0,0,0,1,0,0,1,1,0
1525_01,F/299/P,20.0,539.0,1269.0,38.0,0.0,0.0,Sceros Gin,1,0,0,1,1,0,0,0,1,1,0
1526_01,F/300/P,23.0,4.0,0.0,2.0,254.0,521.0,Karia Sotond,0,1,0,0,1,0,1,0,0,1,0
1527_01,D/49/P,22.0,0.0,0.0,0.0,0.0,0.0,Dirius Boderbint,1,0,1,0,0,1,1,0,0,1,0
1527_02,D/49/P,25.0,0.0,0.0,0.0,0.0,0.0,Anchird Boderbint,1,0,1,0,1,0,0,0,1,1,0
1528_01,D/50/P,18.0,3992.0,673.0,1360.0,2.0,0.0,Eang Madan,1,0,0,1,1,0,1,0,0,1,0
1529_01,A/16/S,25.0,0.0,7069.0,0.0,45.0,282.0,Almino Slable,1,0,1,0,1,0,0,1,0,0,1
1529_02,A/16/S,30.0,0.0,0.0,0.0,0.0,0.0,Krab Slable,1,0,1,0,1,0,0,0,1,1,0
1531_01,G/237/S,46.0,0.0,0.0,533.0,277.0,0.0,Kimena Puckley,0,1,0,0,1,0,0,0,1,1,0
1532_01,B/65/S,27.0,0.0,31.0,0.0,1.0,11378.0,Alcorux Bealvewd,0,0,1,0,1,0,0,0,1,1,0
1533_01,G/244/P,53.0,1015.0,0.0,0.0,0.0,1.0,Tricky Potters,0,1,0,0,1,0,0,0,1,1,0
1536_01,F/297/S,21.0,0.0,0.0,0.0,0.0,0.0,Croo Nuthe,1,0,0,1,0,1,0,0,1,1,0
1539_01,A/17/S,32.0,54.0,3782.0,0.0,21.0,5.0,Alyadum Barmant,1,0,1,0,1,0,1,0,0,1,0
1540_01,C/55/P,32.0,1.0,470.0,0.0,1440.0,2114.0,Shamak Clumshangs,0,0,1,0,1,0,0,0,1,1,0
1540_02,C/55/P,33.0,0.0,7139.0,22.0,0.0,553.0,Duhratz Clumshangs,1,0,1,0,1,0,0,0,1,0,1
1540_03,C/55/P,26.0,0.0,170.0,0.0,3718.0,0.0,Bahoton Clumshangs,0,0,1,0,1,0,0,0,1,1,0
1541_01,F/298/S,47.0,12.0,7.0,0.0,720.0,0.0,Carma Woody,1,1,0,0,1,0,0,0,1,1,0
1542_01,F/299/S,13.0,7172.0,0.0,157.0,20.0,0.0,Tot Seche,0,0,0,1,1,0,0,0,1,1,0
1543_01,C/56/P,34.0,0.0,0.0,0.0,0.0,0.0,Izarkab Clidly,1,0,1,0,0,1,1,0,0,1,0
1544_01,G/245/P,21.0,9.0,0.0,0.0,0.0,800.0,Rosiey Ayalazquez,0,1,0,0,1,0,0,0,1,1,0
1545_01,,20.0,206.0,0.0,629.0,67.0,523.0,Hocks Fiha,1,0,0,1,1,0,0,0,1,1,0
1547_01,F/301/S,21.0,163.0,0.0,661.0,32.0,0.0,Aarone Hoppers,0,1,0,0,1,0,0,0,1,1,0
1548_01,B/50/P,51.0,0.0,0.0,0.0,0.0,0.0,Okulk Unicting,1,0,1,0,0,1,1,0,0,1,0
1548_02,B/50/P,18.0,0.0,0.0,0.0,0.0,0.0,Sarid Stivelte,1,0,1,0,0,1,0,0,1,1,0
1550_01,C/58/S,26.0,1.0,230.0,0.0,42.0,4030.0,Marin Supiensive,0,0,1,0,1,0,0,0,1,1,0
1550_02,,53.0,5022.0,2376.0,0.0,0.0,235.0,Coxaton Supiensive,0,0,1,0,1,0,1,0,0,0,1
1551_01,E/96/P,30.0,0.0,1376.0,43.0,0.0,1460.0,Skyrmak Clidly,1,0,1,0,1,0,0,0,1,1,0
1552_01,G/240/S,37.0,0.0,0.0,0.0,0.0,0.0,Millie Batestonley,0,1,0,0,0,1,0,0,1,1,0
1555_01,A/18/S,45.0,0.0,1389.0,0.0,2987.0,0.0,Alcorix Spistory,0,0,1,0,1,0,0,0,1,1,0
1558_01,G/247/P,62.0,877.0,15.0,0.0,0.0,1.0,Benja Mcdowns,0,1,0,0,1,0,0,0,1,1,0
1560_01,G/242/S,38.0,0.0,1.0,45.0,0.0,837.0,Chary Guezaley,0,1,0,0,1,0,0,0,1,1,0
1561_01,F/305/P,24.0,1030.0,0.0,0.0,0.0,1122.0,Kyley Briggins,0,1,0,0,1,0,1,0,0,1,0
1562_01,F/306/P,18.0,341.0,0.0,332.0,102.0,0.0,Shelle Simmonders,0,1,0,0,1,0,0,0,1,1,0
1564_01,F/303/S,23.0,0.0,0.0,0.0,0.0,0.0,Weers Merie,0,0,0,1,0,1,0,0,1,1,0
1565_01,F/304/S,16.0,0.0,1519.0,0.0,0.0,766.0,Gordo Fitzgerson,0,1,0,0,1,0,0,1,0,1,0
1567_01,B/53/P,37.0,0.0,0.0,0.0,0.0,0.0,Tark Replic,1,0,1,0,0,1,0,0,1,1,0
